create_time,update_time,table_id_id,clo_id,clo_name,field_type,level,comment
2019-08-01 19:08:56,2019-08-01 19:08:56,179643,999,zn,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,213746,999,id,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,213746,999,name,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,213748,999,id,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,213748,999,name,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,213743,999,id,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,213743,999,name,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,adid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,adname,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,adsource,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,adtype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,adurl,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,clientno,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,clienttype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,clientversion,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,ct,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,featurecode,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,fromurl,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,ip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,nettype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,osversion,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,sessionid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,sign,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,sn,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243501,999,userid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243850,999,_lt,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243850,999,agenttype,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243850,999,other,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243850,999,proxyid,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243850,999,proxyip,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243850,999,timestamp,string,0,
2019-08-01 19:08:56,2019-08-01 19:08:56,243850,999,ver,string,0,
